ID_Venta,Fecha,Producto,Categoria,Region,Vendedor,Precio_Unitario,Cantidad,Descuento_%,Total
V-009565,2024-03-15,Hub USB-C,Perifericos,Este,Diego Flores,532.73,4,0,2130.92
V-003380,2024-03-15,Hub USB-C,Perifericos,Centro,Sofia Ramirez,592.09,5,10,2664.4
V-017387,2024-03-15,Hub USB-C,Perifericos,Oeste,Miguel Angel,348.48,2,0,696.96
V-030660,2024-03-15,Monitor 27',Electronica,Norte,Maria Garcia,4687.43,1,5,4453.06
V-037189,2024-03-15,Mouse Gaming,Perifericos,Norte,Carlos Lopez,604.64,5,10,2720.88
V-030053,2024-03-15,Lampara LED,Oficina,Norte,Maria Garcia,222.92,5,10,1003.14
V-041442,2024-03-15,Silla Ergononica,Muebles,Sur,Luis Hernandez,4700.59,3,0,14101.77
V-010190,2024-03-15,Laptop Gamer,Electronica,Sur,Luis Hernandez,15453.92,2,5,29362.45
V-039801,2024-03-15,Teclado Mecanico,Perifericos,Oeste,Miguel Angel,1185.5,4,5,4504.9
V-016985,2024-03-15,Monitor 27',Electronica,Centro,Sofia Ramirez,3706.01,2,0,7412.02
V-028007,2024-03-15,Smartphone,Electronica,Este,Laura Torres,5823.64,3,0,17470.92
V-022824,2024-03-16,Webcam HD,Electronica,Sur,Ana Martinez,690.18,2,5,1311.34
V-019484,2024-03-16,Lampara LED,Oficina,Oeste,Miguel Angel,494.14,3,0,1482.42
V-035029,2024-03-16,Disco SSD 1TB,Electronica,Norte,Maria Garcia,948.84,3,0,2846.52
V-038905,2024-03-16,Router WiFi,Electronica,Norte,Maria Garcia,1914.41,2,0,3828.82
V-000645,2024-03-16,Escritorio,Muebles,Oeste,Miguel Angel,3203.91,2,0,6407.82
V-029816,2024-03-16,Hub USB-C,Perifericos,Centro,Pedro Sanchez,430.24,3,0,1290.72
V-005688,2024-03-16,Monitor 27',Electronica,Sur,Ana Martinez,5266.03,3,0,15798.09
V-024663,2024-03-16,Auriculares Bluetooth,Electronica,Este,Laura Torres,1002.69,7,15,5966.01
V-027370,2024-03-16,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,1196.3,7,0,8374.1
V-006915,2024-03-16,Webcam HD,Electronica,Centro,Pedro Sanchez,1201.51,2,10,2162.72
V-037356,2024-03-16,Teclado Mecanico,Perifericos,Oeste,Miguel Angel,698.25,2,5,1326.68
V-000042,2024-03-16,Hub USB-C,Perifericos,Sur,Luis Hernandez,383.94,4,5,1458.97
V-028955,2024-03-16,Smartphone,Electronica,Centro,Pedro Sanchez,3777.07,6,10,20396.18
V-041402,2024-03-16,Escritorio,Muebles,Este,Laura Torres,2676.6,3,5,7628.31
V-000839,2024-03-16,Laptop Gamer,Electronica,Este,Laura Torres,12765.46,5,15,54253.2
V-028630,2024-03-16,Escritorio,Muebles,Sur,Ana Martinez,3673.21,1,10,3305.89
V-008704,2024-03-16,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,925.34,4,0,3701.36
V-015395,2024-03-16,Webcam HD,Electronica,Sur,Ana Martinez,1188.75,3,0,3566.25
V-036174,2024-03-16,Webcam HD,Electronica,Centro,Sofia Ramirez,838.31,2,5,1592.79
V-040359,2024-03-16,Teclado Mecanico,Perifericos,Sur,Luis Hernandez,747.98,1,0,747.98
V-006110,2024-03-16,Lampara LED,Oficina,Norte,Maria Garcia,317.93,3,10,858.41
V-038942,2024-03-16,Escritorio,Muebles,Norte,Maria Garcia,1890.11,4,0,7560.44
V-025473,2024-03-16,Smartphone,Electronica,Centro,Pedro Sanchez,6184.61,5,15,26284.59
V-040313,2024-03-16,Smartphone,Electronica,Norte,Maria Garcia,7535.74,3,5,21476.86
V-018951,2024-03-16,Silla Ergononica,Muebles,Sur,Luis Hernandez,3929.85,2,0,7859.7
V-021606,2024-03-16,Escritorio,Muebles,Norte,Maria Garcia,2929.98,3,5,8350.44
V-005610,2024-03-16,Webcam HD,Electronica,Norte,Maria Garcia,1626.52,6,10,8783.21
V-029201,2024-03-16,Silla Ergononica,Muebles,Oeste,Valentina Ortiz,3791.66,3,0,11374.98
V-012953,2024-03-16,Webcam HD,Electronica,Este,Laura Torres,1036.86,3,0,3110.58
V-005626,2024-03-16,Monitor 27',Electronica,Oeste,Valentina Ortiz,4054.21,8,5,30812.0
V-003238,2024-03-16,Disco SSD 1TB,Electronica,Este,Diego Flores,1439.0,3,0,4317.0
V-022297,2024-03-16,Tablet,Electronica,Centro,Sofia Ramirez,4935.01,3,0,14805.03
V-020238,2024-03-16,Router WiFi,Electronica,Oeste,Valentina Ortiz,1367.74,7,0,9574.18
V-028777,2024-03-16,Smartphone,Electronica,Oeste,Miguel Angel,4717.45,2,5,8963.15
V-023847,2024-03-16,Auriculares Bluetooth,Electronica,Centro,Sofia Ramirez,1031.98,2,5,1960.76
V-036055,2024-03-16,Laptop Gamer,Electronica,Sur,Ana Martinez,15054.08,4,0,60216.32
V-029703,2024-03-16,Disco SSD 1TB,Electronica,Norte,Carlos Lopez,1708.89,2,10,3076.0
V-041746,2024-03-16,Hub USB-C,Perifericos,Norte,Carlos Lopez,400.12,3,5,1140.34
V-041150,2024-03-16,Silla Ergononica,Muebles,Sur,Ana Martinez,3845.66,2,5,7306.75
V-011330,2024-03-16,Teclado Mecanico,Perifericos,Norte,Maria Garcia,770.56,5,15,3274.88
V-006629,2024-03-16,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,1713.84,1,0,1713.84
V-022972,2024-03-16,Router WiFi,Electronica,Centro,Pedro Sanchez,1587.63,2,10,2857.73
V-016255,2024-03-16,Impresora,Oficina,Oeste,Miguel Angel,3236.24,5,10,14563.08
V-038077,2024-03-16,Mouse Gaming,Perifericos,Centro,Pedro Sanchez,609.61,3,0,1828.83
V-010691,2024-03-16,Smartphone,Electronica,Norte,Carlos Lopez,6105.03,3,10,16483.58
V-031374,2024-03-16,Auriculares Bluetooth,Electronica,Centro,Sofia Ramirez,458.19,3,5,1305.84
V-003166,2024-03-16,Tablet,Electronica,Centro,Pedro Sanchez,4790.63,4,5,18204.39
V-000342,2024-03-16,Mouse Gaming,Perifericos,Este,Diego Flores,652.36,3,0,1957.08
V-027815,2024-03-16,Tablet,Electronica,Este,Diego Flores,5750.43,4,0,23001.72
V-000976,2024-03-16,Hub USB-C,Perifericos,Sur,Ana Martinez,507.78,6,5,2894.35
V-027905,2024-03-16,Teclado Mecanico,Perifericos,Sur,Ana Martinez,1036.52,3,5,2954.08
V-000999,2024-03-16,Router WiFi,Electronica,Norte,Carlos Lopez,1817.57,3,5,5180.07
V-025031,2024-03-16,Impresora,Oficina,Este,Diego Flores,1912.58,3,0,5737.74
V-007024,2024-03-16,Laptop Gamer,Electronica,Este,Diego Flores,14410.54,2,0,28821.08
V-018742,2024-03-16,Silla Ergononica,Muebles,Sur,Ana Martinez,5641.57,2,5,10718.98
V-037733,2024-03-16,Webcam HD,Electronica,Oeste,Miguel Angel,670.56,5,10,3017.52
V-037518,2024-03-16,Monitor 27',Electronica,Sur,Luis Hernandez,3186.56,1,0,3186.56
V-023379,2024-03-16,Monitor 27',Electronica,Oeste,Valentina Ortiz,4053.29,2,10,7295.92
V-026760,2024-03-16,Disco SSD 1TB,Electronica,Oeste,Miguel Angel,1538.22,2,0,3076.44
V-037539,2024-03-16,Impresora,Oficina,Norte,Maria Garcia,1738.62,6,15,8866.96
V-006215,2024-03-16,Monitor 27',Electronica,Norte,Maria Garcia,4786.19,4,5,18187.52
V-004412,2024-03-16,Tablet,Electronica,Oeste,Miguel Angel,2278.36,3,10,6151.57
V-020222,2024-03-16,Auriculares Bluetooth,Electronica,Centro,Sofia Ramirez,958.65,6,10,5176.71
V-015089,2024-03-16,Lampara LED,Oficina,Centro,Sofia Ramirez,435.13,2,0,870.26
V-037249,2024-03-16,Smartphone,Electronica,Centro,Pedro Sanchez,3823.89,1,5,3632.7
V-007481,2024-03-16,Auriculares Bluetooth,Electronica,Centro,Pedro Sanchez,736.51,2,5,1399.37
V-016827,2024-03-16,Mouse Gaming,Perifericos,Sur,Ana Martinez,335.6,4,5,1275.28
V-011244,2024-03-16,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,525.88,3,5,1498.76
V-016293,2024-03-17,Hub USB-C,Perifericos,Oeste,Valentina Ortiz,340.64,5,15,1447.72
V-029844,2024-03-17,Mouse Gaming,Perifericos,Sur,Luis Hernandez,727.86,3,0,2183.58
V-015922,2024-03-17,Laptop Gamer,Electronica,Oeste,Miguel Angel,15203.69,3,10,41049.96
V-033704,2024-03-17,Lampara LED,Oficina,Centro,Pedro Sanchez,370.92,3,0,1112.76
V-022319,2024-03-17,Laptop Gamer,Electronica,Sur,Ana Martinez,13499.63,1,0,13499.63
V-019158,2024-03-17,Impresora,Oficina,Centro,Pedro Sanchez,3375.41,6,0,20252.46
V-036446,2024-03-17,Tablet,Electronica,Oeste,Valentina Ortiz,2931.26,3,0,8793.78
V-003848,2024-03-17,Impresora,Oficina,Sur,Luis Hernandez,2196.93,3,10,5931.71
V-020634,2024-03-17,Laptop Gamer,Electronica,Centro,Sofia Ramirez,12759.48,4,5,48486.02
V-005845,2024-03-17,Hub USB-C,Perifericos,Oeste,Valentina Ortiz,577.59,6,10,3118.99
V-028242,2024-03-17,Smartphone,Electronica,Oeste,Miguel Angel,7786.01,2,0,15572.02
V-041180,2024-03-17,Hub USB-C,Perifericos,Norte,Carlos Lopez,518.91,1,10,467.02
V-014747,2024-03-17,Router WiFi,Electronica,Oeste,Miguel Angel,1744.21,2,0,3488.42
V-032490,2024-03-17,Silla Ergononica,Muebles,Norte,Maria Garcia,4877.91,2,10,8780.24
V-017096,2024-03-17,Router WiFi,Electronica,Centro,Pedro Sanchez,984.84,3,5,2806.79
V-010971,2024-03-17,Router WiFi,Electronica,Centro,Sofia Ramirez,1290.58,1,0,1290.58
V-007105,2024-03-17,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,1005.06,2,0,2010.12
V-005542,2024-03-17,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,355.4,4,10,1279.44
V-041319,2024-03-17,Silla Ergononica,Muebles,Centro,Sofia Ramirez,6243.44,2,0,12486.88
V-019773,2024-03-17,Tablet,Electronica,Centro,Sofia Ramirez,2403.3,3,0,7209.9
V-016415,2024-03-17,Router WiFi,Electronica,Este,Diego Flores,1948.54,3,10,5261.06
V-002724,2024-03-17,Teclado Mecanico,Perifericos,Centro,Sofia Ramirez,812.16,4,0,3248.64
V-033996,2024-03-17,Escritorio,Muebles,Sur,Ana Martinez,1991.91,2,5,3784.63
V-015176,2024-03-17,Teclado Mecanico,Perifericos,Centro,Pedro Sanchez,1427.11,1,0,1427.11
V-038436,2024-03-17,Escritorio,Muebles,Sur,Luis Hernandez,3579.59,4,0,14318.36
V-040762,2024-03-17,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,1121.28,2,0,2242.56
V-002323,2024-03-17,Laptop Gamer,Electronica,Centro,Pedro Sanchez,13753.09,3,5,39196.31
V-001505,2024-03-17,Tablet,Electronica,Oeste,Miguel Angel,2965.41,2,0,5930.82
V-010730,2024-03-17,Impresora,Oficina,Oeste,Valentina Ortiz,3274.83,2,0,6549.66
V-029382,2024-03-17,Monitor 27',Electronica,Sur,Luis Hernandez,4068.19,4,0,16272.76
V-035832,2024-03-17,Hub USB-C,Perifericos,Oeste,Valentina Ortiz,560.31,4,5,2129.18
V-001836,2024-03-17,Smartphone,Electronica,Sur,Ana Martinez,6388.35,2,5,12137.86
V-021483,2024-03-17,Tablet,Electronica,Centro,Sofia Ramirez,3315.81,6,0,19894.86
V-024545,2024-03-17,Disco SSD 1TB,Electronica,Centro,Pedro Sanchez,991.73,4,0,3966.92
V-020342,2024-03-17,Mouse Gaming,Perifericos,Centro,Sofia Ramirez,735.48,5,0,3677.4
V-001401,2024-03-17,Monitor 27',Electronica,Este,Diego Flores,3051.68,1,0,3051.68
V-016865,2024-03-17,Smartphone,Electronica,Este,Laura Torres,4902.23,3,10,13236.02
V-003796,2024-03-17,Smartphone,Electronica,Sur,Luis Hernandez,4951.12,5,10,22280.04
V-011853,2024-03-17,Monitor 27',Electronica,Centro,Pedro Sanchez,3550.83,2,5,6746.58
V-030278,2024-03-17,Lampara LED,Oficina,Este,Laura Torres,414.69,4,0,1658.76
V-010791,2024-03-17,Silla Ergononica,Muebles,Sur,Ana Martinez,3733.42,5,0,18667.1
V-037603,2024-03-17,Disco SSD 1TB,Electronica,Norte,Carlos Lopez,1032.46,1,0,1032.46
V-017128,2024-03-17,Laptop Gamer,Electronica,Centro,Sofia Ramirez,14942.5,6,10,80689.5
V-001568,2024-03-17,Teclado Mecanico,Perifericos,Este,Laura Torres,1082.36,5,10,4870.62
V-040879,2024-03-17,Impresora,Oficina,Centro,Sofia Ramirez,2174.02,6,10,11739.71
V-026120,2024-03-17,Auriculares Bluetooth,Electronica,Norte,Maria Garcia,831.73,3,0,2495.19
V-021954,2024-03-17,Laptop Gamer,Electronica,Oeste,Miguel Angel,17891.4,5,0,89457.0
V-006598,2024-03-17,Auriculares Bluetooth,Electronica,Este,Diego Flores,640.52,2,0,1281.04
V-011627,2024-03-17,Mouse Gaming,Perifericos,Sur,Luis Hernandez,509.36,1,0,509.36
V-002403,2024-03-17,Escritorio,Muebles,Este,Laura Torres,2968.54,2,5,5640.23
V-038567,2024-03-17,Auriculares Bluetooth,Electronica,Este,Laura Torres,908.55,4,5,3452.49
V-032015,2024-03-17,Router WiFi,Electronica,Este,Laura Torres,1524.76,3,5,4345.57
V-024038,2024-03-17,Teclado Mecanico,Perifericos,Sur,Ana Martinez,1205.83,4,10,4340.99
V-021018,2024-03-17,Auriculares Bluetooth,Electronica,Norte,Carlos Lopez,893.91,3,0,2681.73
V-019507,2024-03-17,Disco SSD 1TB,Electronica,Oeste,Valentina Ortiz,1257.7,2,0,2515.4
V-028046,2024-03-17,Impresora,Oficina,Norte,Maria Garcia,3245.59,6,10,17526.19
V-009155,2024-03-17,Escritorio,Muebles,Oeste,Valentina Ortiz,2367.61,5,15,10062.34
V-005310,2024-03-17,Router WiFi,Electronica,Norte,Maria Garcia,1634.97,1,5,1553.22
V-017034,2024-03-17,Mouse Gaming,Perifericos,Centro,Sofia Ramirez,787.5,6,10,4252.5
V-041387,2024-03-17,Webcam HD,Electronica,Este,Laura Torres,1092.94,4,0,4371.76
V-044529,2024-03-17,Tablet,Electronica,Norte,Maria Garcia,5132.77,1,0,5132.77
V-037273,2024-03-17,Escritorio,Muebles,Norte,Carlos Lopez,2187.77,2,5,4156.76
V-040914,2024-03-17,Teclado Mecanico,Perifericos,Centro,Sofia Ramirez,665.1,3,10,1795.77
V-015527,2024-03-17,Smartphone,Electronica,Centro,Pedro Sanchez,4141.3,4,5,15736.94
V-002010,2024-03-17,Lampara LED,Oficina,Norte,Maria Garcia,215.65,3,5,614.6
V-042829,2024-03-17,Monitor 27',Electronica,Este,Diego Flores,4437.36,2,0,8874.72
V-029879,2024-03-18,Laptop Gamer,Electronica,Centro,Pedro Sanchez,14433.68,2,0,28867.36
V-033563,2024-03-18,Silla Ergononica,Muebles,Centro,Pedro Sanchez,5406.92,2,5,10273.15
V-028665,2024-03-18,Smartphone,Electronica,Este,Laura Torres,7585.62,2,5,14412.68
V-044869,2024-03-18,Lampara LED,Oficina,Sur,Luis Hernandez,418.14,11,20,3679.63
V-031809,2024-03-18,Webcam HD,Electronica,Norte,Maria Garcia,640.26,1,0,640.26
V-031957,2024-03-18,Tablet,Electronica,Este,Laura Torres,4844.12,5,10,21798.54
V-027765,2024-03-18,Escritorio,Muebles,Sur,Luis Hernandez,2298.1,1,10,2068.29
V-031080,2024-03-18,Hub USB-C,Perifericos,Sur,Luis Hernandez,417.07,3,5,1188.65
V-040377,2024-03-18,Auriculares Bluetooth,Electronica,Norte,Carlos Lopez,1177.6,3,0,3532.8
V-033774,2024-03-18,Tablet,Electronica,Oeste,Valentina Ortiz,4802.08,3,0,14406.24
V-037470,2024-03-18,Hub USB-C,Perifericos,Centro,Sofia Ramirez,534.19,4,0,2136.76
V-025378,2024-03-18,Mouse Gaming,Perifericos,Este,Diego Flores,483.6,2,5,918.84
V-016351,2024-03-18,Lampara LED,Oficina,Oeste,Valentina Ortiz,405.6,5,10,1825.2
V-014086,2024-03-18,Smartphone,Electronica,Este,Diego Flores,6682.67,4,0,26730.68
V-008118,2024-03-18,Auriculares Bluetooth,Electronica,Oeste,Miguel Angel,413.3,3,10,1115.91
V-011048,2024-03-18,Escritorio,Muebles,Norte,Maria Garcia,3265.03,3,5,9305.34
V-031108,2024-03-18,Escritorio,Muebles,Centro,Pedro Sanchez,1805.61,2,0,3611.22
V-018055,2024-03-18,Webcam HD,Electronica,Norte,Maria Garcia,1725.99,4,0,6903.96
V-040244,2024-03-18,Teclado Mecanico,Perifericos,Sur,Ana Martinez,835.73,3,5,2381.83
V-002841,2024-03-18,Webcam HD,Electronica,Sur,Luis Hernandez,1011.98,3,5,2884.14
V-030630,2024-03-18,Laptop Gamer,Electronica,Norte,Maria Garcia,16389.24,5,10,73751.58
V-043131,2024-03-18,Smartphone,Electronica,Este,Diego Flores,5653.17,2,5,10741.02
V-019244,2024-03-18,Disco SSD 1TB,Electronica,Oeste,Valentina Ortiz,904.85,2,5,1719.22
V-009893,2024-03-18,Escritorio,Muebles,Norte,Carlos Lopez,2329.4,2,0,4658.8
V-035768,2024-03-18,Tablet,Electronica,Oeste,Miguel Angel,5393.15,2,0,10786.3
V-031799,2024-03-18,Tablet,Electronica,Norte,Carlos Lopez,2216.39,7,10,13963.26
V-024577,2024-03-18,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,15161.38,2,0,30322.76
V-035488,2024-03-18,Auriculares Bluetooth,Electronica,Centro,Sofia Ramirez,779.36,3,5,2221.18
V-005619,2024-03-18,Silla Ergononica,Muebles,Centro,Sofia Ramirez,4179.76,2,0,8359.52
V-012926,2024-03-18,Escritorio,Muebles,Norte,Maria Garcia,2427.96,2,10,4370.33
V-009011,2024-03-18,Silla Ergononica,Muebles,Oeste,Miguel Angel,7477.0,1,0,7477.0
V-027567,2024-03-18,Laptop Gamer,Electronica,Centro,Pedro Sanchez,17156.45,5,15,72914.91
V-024749,2024-03-18,Router WiFi,Electronica,Centro,Pedro Sanchez,1722.86,6,15,8786.59
V-012100,2024-03-18,Mouse Gaming,Perifericos,Centro,Pedro Sanchez,406.76,4,5,1545.69
V-031601,2024-03-18,Impresora,Oficina,Este,Diego Flores,1756.87,2,0,3513.74
V-023075,2024-03-18,Laptop Gamer,Electronica,Centro,Sofia Ramirez,15026.87,1,0,15026.87
V-018707,2024-03-18,Webcam HD,Electronica,Norte,Maria Garcia,1520.74,5,10,6843.33
V-025098,2024-03-18,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,1524.43,1,0,1524.43
V-011296,2024-03-18,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,563.18,3,0,1689.54
V-002442,2024-03-18,Tablet,Electronica,Oeste,Valentina Ortiz,3995.44,4,5,15182.67
V-008507,2024-03-18,Tablet,Electronica,Norte,Maria Garcia,5968.0,2,0,11936.0
V-017239,2024-03-18,Teclado Mecanico,Perifericos,Centro,Sofia Ramirez,592.27,6,5,3375.94
V-043963,2024-03-18,Lampara LED,Oficina,Sur,Luis Hernandez,306.89,3,5,874.64
V-007229,2024-03-18,Mouse Gaming,Perifericos,Este,Diego Flores,425.86,2,0,851.72
V-016822,2024-03-18,Tablet,Electronica,Oeste,Miguel Angel,3510.58,3,0,10531.74
V-040162,2024-03-18,Disco SSD 1TB,Electronica,Oeste,Miguel Angel,1024.9,2,5,1947.31
V-012727,2024-03-18,Webcam HD,Electronica,Norte,Carlos Lopez,1620.78,4,0,6483.12
V-026477,2024-03-18,Auriculares Bluetooth,Electronica,Oeste,Miguel Angel,540.23,2,0,1080.46
V-013782,2024-03-18,Auriculares Bluetooth,Electronica,Centro,Pedro Sanchez,401.28,1,5,381.22
V-038061,2024-03-18,Tablet,Electronica,Sur,Luis Hernandez,3467.39,4,5,13176.08
V-022948,2024-03-18,Impresora,Oficina,Sur,Luis Hernandez,1960.11,2,0,3920.22
V-022503,2024-03-18,Teclado Mecanico,Perifericos,Centro,Pedro Sanchez,660.77,4,10,2378.77
V-026214,2024-03-18,Escritorio,Muebles,Oeste,Miguel Angel,2760.06,6,5,15732.34
V-014583,2024-03-18,Disco SSD 1TB,Electronica,Sur,Ana Martinez,1224.46,3,0,3673.38
V-000551,2024-03-18,Silla Ergononica,Muebles,Este,Laura Torres,3629.88,3,5,10345.16
V-030181,2024-03-18,Monitor 27',Electronica,Sur,Luis Hernandez,3694.22,3,5,10528.53
V-044193,2024-03-18,Auriculares Bluetooth,Electronica,Centro,Sofia Ramirez,1157.91,2,5,2200.03
V-012849,2024-03-18,Mouse Gaming,Perifericos,Centro,Pedro Sanchez,659.41,3,0,1978.23
V-028217,2024-03-18,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,981.29,6,0,5887.74
V-013924,2024-03-18,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,13504.36,2,5,25658.28
V-035927,2024-03-18,Tablet,Electronica,Este,Laura Torres,4492.23,1,5,4267.62
V-001493,2024-03-18,Hub USB-C,Perifericos,Sur,Ana Martinez,635.94,6,15,3243.29
V-014371,2024-03-18,Tablet,Electronica,Oeste,Miguel Angel,3988.13,2,0,7976.26
V-008897,2024-03-18,Lampara LED,Oficina,Oeste,Miguel Angel,329.01,3,0,987.03
V-041114,2024-03-18,Lampara LED,Oficina,Sur,Ana Martinez,472.56,6,0,2835.36
V-009374,2024-03-18,Teclado Mecanico,Perifericos,Este,Laura Torres,1213.73,4,0,4854.92
V-039134,2024-03-18,Escritorio,Muebles,Sur,Luis Hernandez,3876.06,1,0,3876.06
V-024077,2024-03-18,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,1671.75,4,5,6352.65
V-012976,2024-03-18,Mouse Gaming,Perifericos,Este,Laura Torres,660.04,2,0,1320.08
V-042191,2024-03-18,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,983.11,4,5,3735.82
V-030899,2024-03-18,Monitor 27',Electronica,Norte,Maria Garcia,3369.89,4,0,13479.56
V-014490,2024-03-18,Lampara LED,Oficina,Centro,Sofia Ramirez,226.16,5,10,1017.72
V-006350,2024-03-18,Lampara LED,Oficina,Sur,Luis Hernandez,289.54,7,10,1824.1
V-013340,2024-03-18,Tablet,Electronica,Centro,Pedro Sanchez,5290.0,3,10,14283.0
V-015959,2024-03-18,Disco SSD 1TB,Electronica,Norte,Carlos Lopez,1452.72,1,5,1380.08
V-042990,2024-03-18,Tablet,Electronica,Centro,Sofia Ramirez,3484.56,5,10,15680.52
V-010991,2024-03-18,Webcam HD,Electronica,Sur,Ana Martinez,1502.74,4,0,6010.96
V-042032,2024-03-18,Router WiFi,Electronica,Oeste,Miguel Angel,925.1,8,10,6660.72
V-025490,2024-03-18,Hub USB-C,Perifericos,Centro,Pedro Sanchez,583.98,2,10,1051.16
V-021822,2024-03-18,Disco SSD 1TB,Electronica,Oeste,Miguel Angel,1755.77,4,10,6320.77
V-027678,2024-03-18,Laptop Gamer,Electronica,Centro,Sofia Ramirez,13126.73,2,5,24940.79
V-030981,2024-03-18,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,1108.18,4,0,4432.72
V-019179,2024-03-18,Smartphone,Electronica,Sur,Ana Martinez,5143.02,4,0,20572.08
V-043520,2024-03-19,Escritorio,Muebles,Sur,Luis Hernandez,2762.82,2,10,4973.08
V-025414,2024-03-19,Impresora,Oficina,Oeste,Miguel Angel,3046.43,3,0,9139.29
V-013831,2024-03-19,Silla Ergononica,Muebles,Este,Diego Flores,4721.59,1,0,4721.59
V-040566,2024-03-19,Smartphone,Electronica,Oeste,Valentina Ortiz,8163.89,3,0,24491.67
V-024801,2024-03-19,Silla Ergononica,Muebles,Norte,Carlos Lopez,6535.85,2,0,13071.7
V-030094,2024-03-19,Hub USB-C,Perifericos,Oeste,Valentina Ortiz,416.01,4,5,1580.84
V-036925,2024-03-19,Impresora,Oficina,Norte,Maria Garcia,1836.51,3,5,5234.05
V-014816,2024-03-19,Webcam HD,Electronica,Norte,Maria Garcia,652.69,1,10,587.42
V-009741,2024-03-19,Impresora,Oficina,Centro,Sofia Ramirez,3020.98,4,5,11479.72
V-018175,2024-03-19,Teclado Mecanico,Perifericos,Norte,Maria Garcia,628.81,4,10,2263.72
V-001038,2024-03-19,Laptop Gamer,Electronica,Sur,Luis Hernandez,17242.04,2,0,34484.08
V-004070,2024-03-19,Hub USB-C,Perifericos,Oeste,Miguel Angel,334.02,2,10,601.24
V-003560,2024-03-19,Silla Ergononica,Muebles,Sur,Luis Hernandez,6080.81,2,0,12161.62
V-012999,2024-03-19,Escritorio,Muebles,Sur,Ana Martinez,3338.1,2,0,6676.2
V-025013,2024-03-19,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,1240.87,5,10,5583.92
V-010547,2024-03-19,Auriculares Bluetooth,Electronica,Oeste,Miguel Angel,556.32,1,0,556.32
V-024768,2024-03-19,Auriculares Bluetooth,Electronica,Centro,Pedro Sanchez,914.28,2,5,1737.13
V-037981,2024-03-19,Silla Ergononica,Muebles,Este,Diego Flores,4000.0,2,0,8000.0
V-026128,2024-03-19,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,1350.77,4,5,5132.93
V-022139,2024-03-19,Auriculares Bluetooth,Electronica,Centro,Sofia Ramirez,1188.0,2,10,2138.4
V-004686,2024-03-19,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,17302.63,2,0,34605.26
V-038651,2024-03-19,Teclado Mecanico,Perifericos,Norte,Maria Garcia,1330.37,2,0,2660.74
V-038913,2024-03-19,Teclado Mecanico,Perifericos,Este,Diego Flores,513.11,2,0,1026.22
V-018432,2024-03-19,Router WiFi,Electronica,Centro,Sofia Ramirez,1368.57,2,5,2600.28
V-017641,2024-03-19,Laptop Gamer,Electronica,Centro,Sofia Ramirez,16752.68,2,0,33505.36
V-013962,2024-03-19,Lampara LED,Oficina,Centro,Pedro Sanchez,340.79,4,5,1295.0
V-007603,2024-03-19,Tablet,Electronica,Sur,Luis Hernandez,2444.59,4,0,9778.36
V-039965,2024-03-19,Webcam HD,Electronica,Este,Diego Flores,1237.6,4,10,4455.36
V-031846,2024-03-19,Monitor 27',Electronica,Norte,Carlos Lopez,3949.44,2,0,7898.88
V-010723,2024-03-19,Smartphone,Electronica,Centro,Pedro Sanchez,3994.07,4,0,15976.28
V-018452,2024-03-19,Mouse Gaming,Perifericos,Centro,Pedro Sanchez,592.03,3,0,1776.09
V-008935,2024-03-19,Silla Ergononica,Muebles,Norte,Carlos Lopez,4053.04,4,0,16212.16
V-031263,2024-03-19,Impresora,Oficina,Centro,Pedro Sanchez,3478.57,1,0,3478.57
V-034524,2024-03-19,Lampara LED,Oficina,Oeste,Miguel Angel,263.59,4,10,948.92
V-023546,2024-03-19,Lampara LED,Oficina,Este,Laura Torres,482.83,7,5,3210.82
V-008031,2024-03-19,Escritorio,Muebles,Oeste,Valentina Ortiz,2052.36,1,5,1949.74
V-019867,2024-03-19,Tablet,Electronica,Sur,Ana Martinez,3181.6,4,0,12726.4
V-008492,2024-03-19,Silla Ergononica,Muebles,Norte,Carlos Lopez,5182.02,2,10,9327.64
V-040576,2024-03-19,Impresora,Oficina,Oeste,Miguel Angel,1838.82,2,0,3677.64
V-027636,2024-03-19,Impresora,Oficina,Oeste,Miguel Angel,2466.87,3,0,7400.61
V-004012,2024-03-19,Silla Ergononica,Muebles,Centro,Pedro Sanchez,5773.21,2,0,11546.42
V-026049,2024-03-19,Webcam HD,Electronica,Sur,Ana Martinez,983.22,4,0,3932.88
